drug,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114,z115,z116,z117,z118,z119,z120,z121,z122,z123,z124,z125,z126,z127
Minocycline,-0.0006094425916671753,0.011644631624221802,-0.00043639540672302246,-0.010280735790729523,0.0027979016304016113,0.0035401880741119385,0.0067254602909088135,0.011229157447814941,0.016985442489385605,0.014991998672485352,0.004730001091957092,0.0005717873573303223,0.0005417168140411377,-0.01024848222732544,-0.0016889125108718872,-0.009069263935089111,-0.008936673402786255,-0.011773675680160522,0.015592455863952637,0.0010441988706588745,0.0076077282428741455,-0.015526115894317627,-0.0026546716690063477,-0.004611015319824219,0.010646998882293701,0.009128749370574951,0.023956164717674255,-0.003349900245666504,-3.159046173095703e-05,-0.019562289118766785,0.01758098602294922,0.006267845630645752,-0.13884568214416504,0.004882261157035828,-0.026160120964050293,-0.03639627993106842,-0.016963958740234375,0.013393625617027283,-0.004123955965042114,0.003548726439476013,0.0037393271923065186,-0.010823465883731842,0.0024390369653701782,0.012815892696380615,0.016673803329467773,0.010759726166725159,0.002949327230453491,0.02359825372695923,-0.002232849597930908,-0.011806756258010864,0.006051599979400635,0.003175482153892517,0.02412620186805725,-0.015607237815856934,-0.006623938679695129,0.007637917995452881,0.00713011622428894,-0.0033276230096817017,-0.010649055242538452,0.007535427808761597,-0.0053335875272750854,-0.030119985342025757,-0.004686430096626282,-0.00860530138015747,0.003126375377178192,-0.0002585947513580322,-0.008837580680847168,-0.0008876621723175049,0.0009352266788482666,0.0021118074655532837,0.02121080458164215,-0.0032098591327667236,-0.004873216152191162,0.014396071434020996,0.017953261733055115,-0.009171664714813232,-0.007077634334564209,0.03881537914276123,0.004421107470989227,-0.010514721274375916,-0.0038582906126976013,0.005588337779045105,-0.0031378716230392456,-0.015173465013504028,-0.012930512428283691,-0.00438380241394043,-0.0062634944915771484,0.016146503388881683,0.001834586262702942,-0.013080030679702759,-0.019088387489318848,0.005061686038970947,-0.03379690647125244,-0.016888201236724854,0.012807250022888184,0.0034744739532470703,0.01697373390197754,0.013420239090919495,0.002989739179611206,-0.008100688457489014,0.01042357087135315,0.0034000277519226074,-0.031701311469078064,0.010861903429031372,-0.012739032506942749,0.015407562255859375,0.02037125825881958,0.005895763635635376,-0.0020982027053833008,-0.013338059186935425,0.0032882988452911377,0.028501302003860474,-0.005839526653289795,-0.006610274314880371,-0.0014992952346801758,-0.004706442356109619,-0.0045115649700164795,-0.0031059086322784424,0.008880376815795898,-0.010141894221305847,-0.25519123673439026,-0.007740974426269531,0.013759791851043701,0.0005487799644470215,-0.008814305067062378,-0.022986263036727905,-0.0005539655685424805,0.018205255270004272
Moxifloxacin,-0.09178158640861511,0.23906952142715454,0.06999769806861877,-0.15680694580078125,-0.09806180000305176,-0.008515983819961548,-0.061393946409225464,0.05695024132728577,-0.11646082997322083,-0.18039268255233765,0.14571523666381836,-0.12462422251701355,-0.14749866724014282,0.0718618631362915,-0.20487278699874878,0.09766227006912231,0.002861917018890381,-0.02635696530342102,0.029337823390960693,-0.12497851252555847,0.06042078137397766,-0.1363620162010193,0.07025226950645447,0.14726218581199646,0.022615283727645874,0.021144628524780273,-0.13012446463108063,-0.07996940612792969,-0.06624343991279602,0.0019119009375572205,0.1749383807182312,-0.038285255432128906,-1.3896222114562988,-0.1287471503019333,-0.16578832268714905,0.2945812940597534,-0.1334458738565445,0.03112068772315979,-0.17295148968696594,-0.07435266673564911,0.14163878560066223,0.24447590112686157,0.07452201843261719,-0.010513544082641602,0.06167107820510864,-0.0821058601140976,0.08432948589324951,-0.17709702253341675,0.10554909706115723,0.12613531947135925,0.03023397922515869,0.043065428733825684,0.2453751564025879,-0.05588008463382721,-0.09459884464740753,0.14372391998767853,-0.1882660686969757,-0.23373311758041382,0.06985577940940857,-0.078449547290802,-0.23526836931705475,-0.009707272052764893,0.1322728842496872,-0.16348201036453247,0.08954193443059921,-0.10821759700775146,0.11728514730930328,0.10867568850517273,0.02261817455291748,-0.12773588299751282,-0.00012102723121643066,0.09743049740791321,-0.24994954466819763,0.12892234325408936,-0.09276139736175537,-0.02473926544189453,0.10214903950691223,-0.3205062747001648,-0.09028982371091843,0.017051920294761658,0.021960482001304626,0.09900772571563721,-0.14039283990859985,0.1416444182395935,0.06834322214126587,0.07765406370162964,0.0917864441871643,0.1957722157239914,-0.15111206471920013,0.1519123911857605,-0.10527154803276062,0.060043856501579285,0.14758384227752686,-0.13308638334274292,0.15145617723464966,-0.12478482723236084,0.1783984899520874,0.12077884376049042,0.046288102865219116,0.08462393283843994,-0.04105924069881439,0.10843491554260254,-0.12171627581119537,0.11990916728973389,-0.03969314694404602,-0.16298210620880127,0.07725629210472107,0.16315612196922302,0.12653768062591553,-0.0074201226234436035,0.133640855550766,-0.23243655264377594,-0.05717316269874573,-0.05936694145202637,0.014848589897155762,0.03104424476623535,0.1546507179737091,-0.002688661217689514,0.06674790382385254,-0.10585474967956543,0.8840644359588623,-0.03739684820175171,0.14942744374275208,-0.07878664135932922,0.07778716087341309,0.07383790612220764,0.03844219446182251,0.17335224151611328
Mupirocin,-0.026116400957107544,0.09841054677963257,0.05850309133529663,-0.06550753116607666,-0.015287697315216064,0.03133733570575714,-0.019272148609161377,0.041207969188690186,-0.012381721287965775,-0.03572821617126465,0.07925133407115936,-0.04757377505302429,-0.05380132794380188,-0.00032278895378112793,-0.10519403219223022,0.04328334331512451,-0.012690484523773193,-0.0549527108669281,0.034800946712493896,-0.03886730968952179,0.02349179983139038,-0.04354286193847656,0.04167833924293518,0.03607401251792908,-0.0009633153676986694,0.03383070230484009,-0.035413242876529694,-0.03101259469985962,-0.021402090787887573,-0.04766175150871277,0.07116706669330597,-0.0180356502532959,1.0101313591003418,-0.02255508303642273,-0.10098570585250854,0.0568246990442276,-0.058057621121406555,-0.013276562094688416,-0.046286508440971375,-0.0295335054397583,0.059705376625061035,0.09376303851604462,0.05551701784133911,0.013945460319519043,0.009737670421600342,-0.032615721225738525,0.037645578384399414,-0.045519232749938965,0.07393118739128113,0.032698363065719604,0.011125624179840088,0.010481715202331543,0.1252163052558899,-0.022992946207523346,-0.06638774275779724,0.057552874088287354,-0.06759946048259735,-0.10402315855026245,0.030208498239517212,-0.033831506967544556,-0.10674610733985901,-0.026980191469192505,0.03162632882595062,-0.07011954486370087,0.024622470140457153,-0.02472245693206787,0.03712905943393707,0.029644876718521118,-0.004220917820930481,-0.04532424733042717,0.030371159315109253,0.01303282380104065,-0.10180293023586273,0.06045810878276825,-0.0047377049922943115,-0.028330743312835693,0.04987862706184387,-0.07809197902679443,-0.017624862492084503,-0.010912597179412842,0.004116088151931763,0.04075278341770172,-0.038029834628105164,0.056179895997047424,-0.003748178482055664,0.02707064151763916,0.020005375146865845,0.10003691911697388,-0.0429857075214386,0.05421851575374603,-0.021837681531906128,-0.01288805902004242,0.04044798016548157,-0.06564110517501831,0.0738268792629242,-0.03501802682876587,0.07789751887321472,0.049626871943473816,0.016648367047309875,0.036043137311935425,-0.016155987977981567,0.04590228199958801,-0.0629432424902916,0.04647243022918701,-0.01873396337032318,-0.04768854379653931,0.05923682451248169,0.06361745297908783,0.0464322566986084,-0.029926151037216187,0.06371372938156128,-0.0903690904378891,-0.019274935126304626,-0.030713722109794617,0.0025651156902313232,-0.017058610916137695,0.061438098549842834,-0.03441493958234787,0.03435033559799194,-0.054209694266319275,-0.46955496072769165,-0.0063973069190979,0.05276264250278473,-0.027505606412887573,0.025197207927703857,-0.007756121456623077,0.003231346607208252,0.09536024928092957
Nitrofurantoin,0.07258433103561401,-0.17724931240081787,-0.08805650472640991,0.16661231219768524,0.0690317153930664,0.03066110610961914,0.026357293128967285,-0.020771250128746033,0.09408150613307953,0.16739687323570251,-0.10637213289737701,0.0850764811038971,0.14053891599178314,-0.04211592674255371,0.16447320580482483,-0.11986018717288971,0.009088456630706787,0.04062822461128235,-0.027045100927352905,0.08929048478603363,-0.06360805034637451,0.09804552793502808,-0.05398896336555481,-0.10945956408977509,-0.029684096574783325,0.05443084239959717,0.11035014688968658,0.042400360107421875,0.0633036196231842,-0.000524476170539856,-0.07427310943603516,0.03734540939331055,-0.3091481924057007,0.11221349239349365,0.05717277526855469,-0.30167490243911743,0.0746602714061737,0.011561542749404907,0.10925838351249695,0.07592396438121796,-0.12247411906719208,-0.2411084771156311,-0.027217812836170197,0.04663527011871338,-0.021556615829467773,0.07139769196510315,-0.025269538164138794,0.2024509608745575,-0.08604463934898376,-0.13497015833854675,-0.006025791168212891,-0.01824536919593811,-0.17441818118095398,0.015820711851119995,0.08029404282569885,-0.12146082520484924,0.1594374179840088,0.18755704164505005,-0.0740940272808075,0.054827019572257996,0.17791350185871124,-0.07470422983169556,-0.096245676279068,0.07222791016101837,-0.01744478940963745,0.1119542121887207,-0.0822107195854187,-0.0631684958934784,-0.0012091845273971558,0.10138823091983795,0.03360448777675629,-0.06751185655593872,0.19438022375106812,-0.07267645001411438,0.1190960705280304,0.04019367694854736,-0.09270124137401581,0.339883416891098,0.12130225449800491,0.0038176029920578003,0.014957427978515625,-0.04857775568962097,0.13777387142181396,-0.15694624185562134,-0.06778061389923096,-0.04973691701889038,-0.07129418849945068,-0.15125709772109985,0.10438905656337738,-0.15703019499778748,0.03796127438545227,-0.03892064094543457,-0.15691280364990234,0.061106860637664795,-0.10998326539993286,0.1044473648071289,-0.119334876537323,-0.09780174493789673,-0.008164957165718079,-0.08011311292648315,0.05039489269256592,-0.07057908177375793,0.06376620382070541,-0.09353834390640259,-0.02515009045600891,0.1743759661912918,-0.043262869119644165,-0.11451134085655212,-0.11529731750488281,-0.016049981117248535,-0.11689028143882751,0.25585076212882996,0.07260116934776306,0.03613939881324768,0.0003193020820617676,-0.0152740478515625,-0.18589097261428833,0.001794923096895218,-0.05576688051223755,0.08538886904716492,0.4985255300998688,0.03168165683746338,-0.1010560691356659,0.044473618268966675,-0.11463797092437744,-0.0876995325088501,-0.01589411497116089,-0.10607197135686874
Norfloxacin,-0.11519269645214081,0.38012921810150146,0.174852192401886,-0.2964650094509125,-0.13307374715805054,0.03134399652481079,-0.057498425245285034,0.11241957545280457,-0.17485864460468292,-0.24557793140411377,0.21908244490623474,-0.20137953758239746,-0.2581988573074341,0.07459062337875366,-0.32549458742141724,0.21490171551704407,0.028822362422943115,-0.11750806868076324,0.07424497604370117,-0.17194825410842896,0.10746482014656067,-0.18391504883766174,0.11746975779533386,0.21959634125232697,0.04713273048400879,0.01649296283721924,-0.18901963531970978,-0.10144031047821045,-0.11854112148284912,-0.04912616312503815,0.2412085235118866,-0.047397494316101074,-0.21729791164398193,-0.17631611227989197,-0.22056448459625244,0.46157288551330566,-0.2091725915670395,0.022198349237442017,-0.2487834095954895,-0.13990792632102966,0.21043293178081512,0.4135842025279999,0.1473083794116974,0.007660388946533203,0.058910489082336426,-0.12668240070343018,0.09251311421394348,-0.3079289197921753,0.17022612690925598,0.17437803745269775,0.024307668209075928,0.03854607045650482,0.40787050127983093,-0.05155622214078903,-0.1822650134563446,0.22216537594795227,-0.31407174468040466,-0.3842523694038391,0.09997734427452087,-0.13263031840324402,-0.3904895782470703,0.01577131450176239,0.18153893947601318,-0.22577178478240967,0.0678286999464035,-0.17719849944114685,0.168695330619812,0.1406305432319641,-0.0015593171119689941,-0.19532740116119385,0.023193061351776123,0.11520244181156158,-0.40871357917785645,0.18608897924423218,-0.11557973921298981,-0.07747399806976318,0.17616170644760132,-0.555820107460022,-0.1385619342327118,0.03285808861255646,0.0055029019713401794,0.14582401514053345,-0.23482242226600647,0.2703962028026581,0.09618556499481201,0.10767203569412231,0.1180519163608551,0.32919764518737793,-0.2080656886100769,0.28158870339393616,-0.10787735879421234,0.03404873609542847,0.3091507852077484,-0.21301499009132385,0.22798770666122437,-0.14954933524131775,0.2822031080722809,0.18081755936145782,0.06522633135318756,0.1573704481124878,-0.06583932042121887,0.1678861677646637,-0.1772800087928772,0.20219209790229797,-0.019491448998451233,-0.259152352809906,0.12536320090293884,0.2154959738254547,0.19735711812973022,-0.04847002029418945,0.2009774148464203,-0.46021220088005066,-0.10925129055976868,-0.09824967384338379,-0.00835031270980835,-0.02603548765182495,0.279496967792511,-0.017866935580968857,0.1121487021446228,-0.19134709239006042,0.38043197989463806,-0.048755109310150146,0.18856120109558105,-0.11159786581993103,0.17278790473937988,0.07709874957799911,0.020041942596435547,0.23318180441856384
Novobiocin,0.15369880199432373,-0.34089672565460205,-0.1227537989616394,0.2774870991706848,0.1483554244041443,0.042433738708496094,0.07142570614814758,-0.05873359739780426,0.2075931429862976,0.2727867066860199,-0.19286635518074036,0.15746796131134033,0.2694268226623535,-0.12043043971061707,0.29471978545188904,-0.19193367660045624,-0.0050103068351745605,0.029303401708602905,-0.03727194666862488,0.16146449744701385,-0.12290376424789429,0.1927533745765686,-0.07701659202575684,-0.203347310423851,-0.04884213209152222,0.05792951583862305,0.1638171672821045,0.0854191780090332,0.09952682256698608,-0.009399399161338806,-0.16385315358638763,0.06615829467773438,-0.6876131892204285,0.18562644720077515,0.12066423892974854,-0.47472286224365234,0.1582082211971283,-0.009162604808807373,0.22386199235916138,0.1217668354511261,-0.24284441769123077,-0.37343016266822815,-0.07300683856010437,0.06393802165985107,-0.063942551612854,0.1227404773235321,-0.08023181557655334,0.32275819778442383,-0.15193364024162292,-0.23683226108551025,-0.03619891405105591,-0.058344751596450806,-0.32451504468917847,0.060659244656562805,0.13847722113132477,-0.20735281705856323,0.2626851201057434,0.3196727931499481,-0.1395539939403534,0.08672614395618439,0.30842626094818115,-0.08733624219894409,-0.16976739466190338,0.16851279139518738,-0.06413289904594421,0.21822667121887207,-0.15586218237876892,-0.14314281940460205,-0.027898520231246948,0.20091399550437927,0.049610137939453125,-0.1253330409526825,0.3768099844455719,-0.15974916517734528,0.19536150991916656,0.06746220588684082,-0.1746518462896347,0.5176382660865784,0.1844148188829422,-0.014906436204910278,-0.0026202648878097534,-0.10460975766181946,0.22403910756111145,-0.23467332124710083,-0.11572378873825073,-0.1041419506072998,-0.13208621740341187,-0.25769948959350586,0.21020105481147766,-0.26465165615081787,0.0904405415058136,-0.0771510899066925,-0.2355118691921234,0.14065402746200562,-0.19453251361846924,0.19414719939231873,-0.23105913400650024,-0.16905009746551514,-0.0551605224609375,-0.15668271481990814,0.08564943075180054,-0.14872634410858154,0.1352871060371399,-0.2004147469997406,-0.0034964531660079956,0.2783811092376709,-0.08343257009983063,-0.18053847551345825,-0.20030003786087036,-0.05043730139732361,-0.21566146612167358,0.39944353699684143,0.12635324895381927,0.09217804670333862,-0.02245962619781494,-0.03162407875061035,-0.29467344284057617,-0.008221954107284546,-0.07398495078086853,0.14913825690746307,0.846095621585846,0.0828976035118103,-0.188545361161232,0.09506025910377502,-0.177740216255188,-0.14299197494983673,-0.028006315231323242,-0.20134328305721283
Ofloxacin,0.04211917519569397,-0.07114213705062866,-0.048122674226760864,0.09385734796524048,0.03239583969116211,0.02126064896583557,-0.010310888290405273,0.0005223900079727173,0.04750063642859459,0.08636271953582764,-0.05471326410770416,0.03997993469238281,0.058430254459381104,0.010553836822509766,0.08082075417041779,-0.03559446334838867,-0.0318276584148407,0.015469163656234741,-0.007260560989379883,0.058257684111595154,-0.020111054182052612,0.013235300779342651,-0.011639773845672607,-0.05101203918457031,-0.017700672149658203,0.015082895755767822,0.03738435357809067,0.018567323684692383,0.02669346332550049,-0.007936045527458191,-0.012351691722869873,0.03280454874038696,-1.1622234582901,0.05549953877925873,0.027420878410339355,-0.10859543085098267,0.052107006311416626,-0.0016146302223205566,0.03946933150291443,0.03877890110015869,-0.07014745473861694,-0.08862780034542084,-0.009361714124679565,0.016154885292053223,-0.00851556658744812,0.02127508819103241,-0.012042433023452759,0.09214913845062256,-0.0262182354927063,-0.07316029071807861,-0.006355643272399902,-0.033497899770736694,-0.07101762294769287,-0.022895559668540955,0.038377583026885986,-0.053647756576538086,0.02511119842529297,0.0789872407913208,-0.049771517515182495,0.03232450783252716,0.09247985482215881,-0.046382784843444824,-0.03578004240989685,0.02169838547706604,0.008414670825004578,0.05005854368209839,-0.044126734137535095,-0.006671428680419922,-0.006320938467979431,0.031387001276016235,0.031621575355529785,-0.03125940263271332,0.09589412808418274,-0.02151203155517578,0.05812807381153107,0.02703648805618286,-0.04925832152366638,0.13106179237365723,0.049842581152915955,0.007737740874290466,-0.008478417992591858,-0.019449099898338318,0.05513663589954376,-0.06556239724159241,-0.03451192378997803,-0.013207972049713135,-0.039475202560424805,-0.07948092371225357,0.05353768169879913,-0.08555981516838074,0.013245880603790283,0.0030314475297927856,-0.06949406862258911,0.0425945520401001,-0.04384702444076538,0.03888268768787384,-0.0657961368560791,-0.028132840991020203,0.019097357988357544,-0.03042265772819519,0.008432090282440186,-0.021984338760375977,0.022193603217601776,-0.051152199506759644,-0.016921937465667725,0.07843254506587982,-0.021289438009262085,-0.03868548572063446,-0.03963172435760498,-0.0027610063552856445,-0.05007779598236084,0.11355650424957275,0.05687974393367767,0.014826297760009766,0.01669079065322876,0.014505326747894287,-0.07048657536506653,0.015153884887695312,-0.004749178886413574,0.03310638666152954,0.06547278165817261,0.027347862720489502,-0.02881661057472229,0.026236891746520996,-0.0710706114768982,-0.03992129862308502,0.010917246341705322,-0.04138399660587311
Oxacillin,0.06216996908187866,-0.03329974412918091,0.008886456489562988,0.037759989500045776,0.0761609673500061,0.05128765106201172,0.008771777153015137,0.01691615581512451,0.10475997626781464,0.09583503007888794,0.00914277508854866,0.028850644826889038,0.0821588933467865,-0.0943956971168518,0.0371643491089344,-0.00011652708053588867,-0.031116127967834473,-0.07148276269435883,0.033646464347839355,0.011212542653083801,-0.056065142154693604,0.03372865915298462,0.012828707695007324,-0.036632463335990906,-0.010699242353439331,0.07154679298400879,0.010499805212020874,0.025603652000427246,0.002424299716949463,-0.06376281380653381,0.009791344404220581,0.01160663366317749,-0.3462555408477783,0.07534804940223694,-0.04537683725357056,-0.12561482191085815,0.02116475999355316,-0.02117013931274414,0.05606219172477722,-0.0021713078022003174,-0.06571537256240845,-0.04684993624687195,0.043307602405548096,0.06368321180343628,-0.020429521799087524,0.01949825882911682,-0.03072255849838257,0.08008618652820587,-0.028353333473205566,-0.07447364926338196,-0.005186796188354492,-0.029304802417755127,-0.019453227519989014,0.0038333088159561157,0.012578189373016357,-0.044904232025146484,0.021451354026794434,0.005303025245666504,-0.04608207941055298,-0.008878633379936218,0.013457588851451874,-0.07997526228427887,-0.038045406341552734,0.007356859743595123,-0.06345312297344208,0.0817481279373169,-0.0551590695977211,-0.0505673885345459,-0.03194907307624817,0.05186432600021362,0.071653813123703,-0.05493924021720886,0.067280113697052,-0.014621362090110779,0.10495182871818542,0.02929288148880005,-0.040227144956588745,0.11936378479003906,0.06117793917655945,-0.019211411476135254,-0.017544716596603394,-0.013812363147735596,0.06031006574630737,-0.02478194236755371,-0.04039633274078369,-0.015472710132598877,-0.04384732246398926,0.0043626390397548676,0.03834936022758484,-0.028442949056625366,0.0112515389919281,-0.07565532624721527,-0.02541404962539673,0.0012657642364501953,-0.006828606128692627,0.06159248948097229,-0.005072057247161865,-0.009381458163261414,-0.0166885107755661,-0.04851764440536499,0.04780742526054382,-0.02544546127319336,0.0005873776972293854,-0.0544109046459198,-0.03437994420528412,0.0750611424446106,0.03854833543300629,-0.01973220705986023,-0.05465567111968994,-0.07578396797180176,-0.037626057863235474,0.06395050883293152,0.047541260719299316,0.02381715178489685,-0.031872302293777466,-0.058454275131225586,-0.08599980920553207,-0.049745671451091766,-0.007751762866973877,0.010786488652229309,1.2899322509765625,0.03660845756530762,-0.03382761776447296,-0.002806752920150757,-0.05077114701271057,-0.0914105474948883,-0.05561378598213196,-0.01874421536922455
Penicillin,-0.008648023009300232,0.15165072679519653,0.08391699194908142,-0.10092177987098694,-0.01769077777862549,0.020334839820861816,-0.015018105506896973,0.06525181233882904,-0.03004354238510132,-0.06686708331108093,0.08654037117958069,-0.09743967652320862,-0.06354793906211853,-0.012767434120178223,-0.12345786392688751,0.09158650040626526,-0.03312045335769653,-0.10276980698108673,0.04374361038208008,-0.07504606246948242,0.005242496728897095,-0.07386317849159241,0.045119643211364746,0.07530905306339264,0.03633725643157959,0.03346109390258789,-0.07059139758348465,-0.03196239471435547,-0.04966118931770325,-0.053658805787563324,0.1233004480600357,-0.0012959837913513184,-1.0103251934051514,-0.04142493009567261,-0.11776714026927948,0.15751375257968903,-0.0830821841955185,0.0064019858837127686,-0.08224830031394958,-0.05727413296699524,0.054342880845069885,0.16570749878883362,0.07440181076526642,0.04860544204711914,0.017693787813186646,-0.030647650361061096,0.0020381808280944824,-0.10694807767868042,0.07823622226715088,0.038477957248687744,0.014138102531433105,-0.011214002966880798,0.17514139413833618,-0.03857891261577606,-0.070529043674469,0.07863223552703857,-0.15759125351905823,-0.1702435314655304,0.0018255114555358887,-0.0630776435136795,-0.17365945875644684,-0.03165149688720703,0.07587790489196777,-0.09423092007637024,0.006399489939212799,-0.024018526077270508,0.0419415608048439,0.04022932052612305,-0.015597879886627197,-0.0585138201713562,0.07239753007888794,0.0289381742477417,-0.14910820126533508,0.0778954029083252,-0.01979386806488037,-0.010736584663391113,0.05439695715904236,-0.18246132135391235,-0.04542943835258484,0.00905396044254303,-0.018410146236419678,0.04887014627456665,-0.07705192267894745,0.07801800966262817,-0.004676997661590576,0.02933889627456665,0.00735744833946228,0.13950425386428833,-0.060081273317337036,0.0860971212387085,-0.045464396476745605,-0.025765031576156616,0.11133784055709839,-0.09142976999282837,0.09066420793533325,-0.045072272419929504,0.12032032012939453,0.07734772562980652,0.024236619472503662,0.052175819873809814,-0.008498013019561768,0.05003771185874939,-0.09476859122514725,0.05423140525817871,-0.009483873844146729,-0.08243167400360107,0.06494121253490448,0.09826216101646423,0.06549900770187378,-0.04758024215698242,0.09178373217582703,-0.14571000635623932,-0.03217208385467529,-0.012939631938934326,-0.02165919542312622,-0.031137406826019287,0.07907147705554962,-0.03791479766368866,0.05824372172355652,-0.06465645134449005,0.32893264293670654,0.0001742839813232422,0.08452600240707397,-0.05446621775627136,0.03166738152503967,-0.013665571808815002,-0.03275501728057861,0.08962813019752502
Piperacillin,-0.010871201753616333,0.19424277544021606,0.12133899331092834,-0.15459275245666504,-0.02095937728881836,0.06673130393028259,-0.028785347938537598,0.05396980047225952,-0.014220982789993286,-0.08121851086616516,0.13484123349189758,-0.09406396746635437,-0.11116480827331543,-0.007030487060546875,-0.15561114251613617,0.12692075967788696,-0.01988959312438965,-0.11321161687374115,0.0501018762588501,-0.09132064878940582,0.01833629608154297,-0.07706385850906372,0.08732539415359497,0.09313453733921051,0.019091010093688965,0.04674333333969116,-0.11031778156757355,-0.06029236316680908,-0.04438289999961853,-0.07050088047981262,0.11576545238494873,-0.011150598526000977,-0.2685357928276062,-0.0622941255569458,-0.1379423439502716,0.2170330286026001,-0.09531217813491821,-0.02119646966457367,-0.11379119753837585,-0.07082600891590118,0.06600120663642883,0.2150510847568512,0.11280262470245361,0.011107206344604492,0.02125263214111328,-0.06425970792770386,0.030079185962677002,-0.1275811493396759,0.10141193866729736,0.043329447507858276,-0.018430888652801514,0.005121707916259766,0.21514269709587097,-0.003937274217605591,-0.09962427616119385,0.09197002649307251,-0.17761927843093872,-0.2068897932767868,0.027414172887802124,-0.07857567071914673,-0.19908326864242554,-0.04157525300979614,0.0776406079530716,-0.09955821931362152,-0.00347939133644104,-0.04228520393371582,0.06364482641220093,0.04972520470619202,-0.0289047509431839,-0.08176247030496597,0.06844377517700195,0.038104504346847534,-0.1813054084777832,0.09770934283733368,0.008876040577888489,-0.023225069046020508,0.08737528324127197,-0.2740144729614258,-0.043914057314395905,-0.003675311803817749,-0.012051567435264587,0.0557820200920105,-0.09421205520629883,0.15891551971435547,0.04414808750152588,0.05093258619308472,0.04660975933074951,0.19377851486206055,-0.09272627532482147,0.14131653308868408,-0.021052688360214233,-0.028179556131362915,0.18181675672531128,-0.11618155241012573,0.11601477861404419,-0.05551818013191223,0.14260151982307434,0.09461791813373566,0.030124038457870483,0.07405051589012146,-0.026424914598464966,0.08844181895256042,-0.08374421298503876,0.07195913791656494,-0.01831871271133423,-0.09850203990936279,0.09650181233882904,0.11357346177101135,0.09344244003295898,-0.07487192749977112,0.10725167393684387,-0.2295813411474228,-0.026269108057022095,-0.036071181297302246,-0.030354350805282593,-0.05108022689819336,0.11851789057254791,-0.036753300577402115,0.07244476675987244,-0.09829318523406982,1.1258031129837036,0.03226208686828613,0.08255960047245026,-0.06117793917655945,0.07291483879089355,0.0110236257314682,-0.00780797004699707,0.11535614728927612
Polymyxin B,0.07004812359809875,-0.1779198944568634,-0.06246480345726013,0.16114011406898499,0.07185649871826172,0.037001609802246094,0.03855559229850769,-0.013562917709350586,0.11686357855796814,0.1804969310760498,-0.10355819761753082,0.07925602793693542,0.12867039442062378,-0.05175754427909851,0.17396220564842224,-0.12339359521865845,-0.020505458116531372,0.02362653613090515,-0.01699891686439514,0.0808037519454956,-0.0679856538772583,0.0970354974269867,-0.0411759614944458,-0.12743835151195526,-0.036647289991378784,0.04163360595703125,0.12014967203140259,0.043552279472351074,0.06191572546958923,-0.017981939017772675,-0.09196797013282776,0.044800013303756714,-0.4334932565689087,0.12227095663547516,0.07132840156555176,-0.28728511929512024,0.08997052907943726,-0.010965734720230103,0.12008446455001831,0.0695580393075943,-0.11983799934387207,-0.2114797830581665,-0.03503939509391785,0.043013572692871094,-0.02533966302871704,0.06647269427776337,-0.032623499631881714,0.21669724583625793,-0.06508910655975342,-0.13832595944404602,-0.002441883087158203,-0.03116239607334137,-0.16685158014297485,0.016173794865608215,0.06226320564746857,-0.1295178085565567,0.14829620718955994,0.18490077555179596,-0.07129162549972534,0.05299779772758484,0.1712374985218048,-0.06256954371929169,-0.10906520485877991,0.07962242513895035,-0.01183125376701355,0.11407053470611572,-0.08554176986217499,-0.0804777443408966,-0.014093458652496338,0.10869881510734558,0.03897354006767273,-0.0785045325756073,0.19039034843444824,-0.0829731822013855,0.12077240645885468,0.04106515645980835,-0.09673875570297241,0.32505345344543457,0.12097963690757751,-0.0071592777967453,-0.0014802813529968262,-0.04203566908836365,0.1348150372505188,-0.12433648109436035,-0.08144313097000122,-0.06661725044250488,-0.07280614972114563,-0.14215850830078125,0.11935284733772278,-0.13665436208248138,0.056360602378845215,-0.04982525110244751,-0.13831329345703125,0.07656121253967285,-0.08753204345703125,0.11136476695537567,-0.14080703258514404,-0.09501062333583832,-0.01656530797481537,-0.0785629153251648,0.03342375159263611,-0.0741572380065918,0.06266970932483673,-0.08715030550956726,-0.0035555660724639893,0.16789036989212036,-0.03619472682476044,-0.11017802357673645,-0.10946744680404663,-0.02107633650302887,-0.11308366060256958,0.2511678636074066,0.07439254224300385,0.033079326152801514,-0.002369105815887451,-0.018444418907165527,-0.16290752589702606,0.009943097829818726,-0.04898306727409363,0.06681113690137863,-0.461428701877594,0.03741168975830078,-0.12016236782073975,0.05026639997959137,-0.10269483923912048,-0.08807265758514404,-0.01738053560256958,-0.09722202271223068
